link_id,customer_id,device_id,association_date,last_access_date,access_count,is_primary_device,link_type
LINK00000303,CUST00000303,DEV00009800,2024-06-09,2025-12-31,249,True,PRIMARY
LINK00000304,CUST00000304,DEV00020111,2024-06-11,2025-12-31,111,True,PRIMARY
LINK00000305,CUST00000305,DEV00000506,2025-08-19,2025-12-31,425,True,PRIMARY
LINK00000306,CUST00000306,DEV00014210,2025-11-21,2025-12-31,237,True,PRIMARY
LINK00000307,CUST00000307,DEV00018989,2024-11-07,2025-12-31,419,True,PRIMARY
LINK00000308,CUST00000308,DEV00013855,2022-07-09,2025-12-31,273,True,PRIMARY
LINK00000309,CUST00000309,DEV00002742,2023-07-27,2025-12-31,92,True,PRIMARY
LINK00000310,CUST00000310,DEV00002865,2022-05-17,2025-12-31,238,True,PRIMARY
LINK00000311,CUST00000311,DEV00014788,2022-01-05,2025-12-31,32,True,PRIMARY
LINK00000312,CUST00000312,DEV00027482,2025-03-15,2025-12-31,492,True,PRIMARY
LINK00000313,CUST00000313,DEV00017463,2024-09-08,2025-12-31,66,True,PRIMARY
LINK00000314,CUST00000314,DEV00022931,2023-02-11,2025-12-31,153,True,PRIMARY
LINK00000315,CUST00000315,DEV00006832,2025-11-02,2025-12-31,35,True,PRIMARY
LINK00000316,CUST00000316,DEV00021490,2024-09-18,2025-12-31,87,True,PRIMARY
LINK00000317,CUST00000317,DEV00022202,2025-03-24,2025-12-31,17,True,PRIMARY
LINK00000318,CUST00000318,DEV00025489,2022-09-18,2025-12-31,496,True,PRIMARY
LINK00000319,CUST00000319,DEV00019256,2024-10-14,2025-12-31,76,True,PRIMARY
LINK00000320,CUST00000320,DEV00017788,2025-06-21,2025-12-31,47,True,PRIMARY
LINK00000321,CUST00000321,DEV00013376,2024-11-26,2025-12-31,117,True,PRIMARY
LINK00000322,CUST00000322,DEV00025742,2022-12-28,2025-12-31,229,True,PRIMARY
LINK00000323,CUST00000323,DEV00024669,2024-02-04,2025-12-31,307,True,PRIMARY
LINK00000324,CUST00000324,DEV00024469,2023-10-15,2025-12-31,451,True,PRIMARY
LINK00000325,CUST00000325,DEV00023467,2024-10-20,2025-12-31,294,True,PRIMARY
LINK00000326,CUST00000326,DEV00020942,2024-12-15,2025-12-31,402,True,PRIMARY
LINK00000327,CUST00000327,DEV00005378,2022-10-24,2025-12-31,172,True,PRIMARY
LINK00000328,CUST00000328,DEV00000579,2024-06-27,2025-12-31,350,True,PRIMARY
LINK00000329,CUST00000329,DEV00004715,2022-07-06,2025-12-31,285,True,PRIMARY
LINK00000330,CUST00000330,DEV00003424,2023-08-14,2025-12-31,248,True,PRIMARY
LINK00000331,CUST00000331,DEV00012544,2022-02-11,2025-12-31,174,True,PRIMARY
LINK00000332,CUST00000332,DEV00002390,2024-08-12,2025-12-31,340,True,PRIMARY
LINK00000333,CUST00000333,DEV00005276,2025-05-28,2025-12-31,311,True,PRIMARY
LINK00000334,CUST00000334,DEV00018303,2025-12-15,2025-12-31,290,True,PRIMARY
LINK00000335,CUST00000335,DEV00005370,2024-05-16,2025-12-31,240,True,PRIMARY
LINK00000336,CUST00000336,DEV00026058,2022-10-27,2025-12-31,280,True,PRIMARY
LINK00000337,CUST00000337,DEV00018724,2025-11-11,2025-12-31,353,True,PRIMARY
LINK00000338,CUST00000338,DEV00018700,2025-12-29,2025-12-31,83,True,PRIMARY
LINK00000339,CUST00000339,DEV00027422,2025-02-25,2025-12-31,179,True,PRIMARY
LINK00000340,CUST00000340,DEV00001068,2025-02-28,2025-12-31,327,True,PRIMARY
LINK00000341,CUST00000341,DEV00020981,2024-10-07,2025-12-31,217,True,PRIMARY
LINK00000342,CUST00000342,DEV00007632,2024-10-17,2025-12-31,225,True,PRIMARY
LINK00000343,CUST00000343,DEV00023922,2023-12-20,2025-12-31,429,True,PRIMARY
LINK00000344,CUST00000344,DEV00004704,2025-11-13,2025-12-31,416,True,PRIMARY
LINK00000345,CUST00000345,DEV00015672,2024-09-03,2025-12-31,350,True,PRIMARY
LINK00000346,CUST00000346,DEV00004605,2025-12-13,2025-12-31,396,True,PRIMARY
LINK00000347,CUST00000347,DEV00012775,2022-01-26,2025-12-31,40,True,PRIMARY
LINK00000348,CUST00000348,DEV00004088,2023-12-31,2025-12-31,441,True,PRIMARY
LINK00000349,CUST00000349,DEV00001846,2023-08-05,2025-12-31,500,True,PRIMARY
LINK00000350,CUST00000350,DEV00018172,2023-08-14,2025-12-31,121,True,PRIMARY
LINK00000351,CUST00000351,DEV00021612,2023-04-01,2025-12-31,497,True,PRIMARY
LINK00000352,CUST00000352,DEV00020218,2024-06-23,2025-12-31,326,True,PRIMARY
LINK00000353,CUST00000353,DEV00014587,2024-07-04,2025-12-31,259,True,PRIMARY
LINK00000354,CUST00000354,DEV00017952,2025-01-04,2025-12-31,422,True,PRIMARY
LINK00000355,CUST00000355,DEV00017304,2023-10-30,2025-12-31,66,True,PRIMARY
LINK00000356,CUST00000356,DEV00024737,2025-05-31,2025-12-31,316,True,PRIMARY
LINK00000357,CUST00000357,DEV00010333,2025-08-06,2025-12-31,162,True,PRIMARY
LINK00000358,CUST00000358,DEV00007696,2025-05-26,2025-12-31,189,True,PRIMARY
LINK00000359,CUST00000359,DEV00015757,2023-01-07,2025-12-31,88,True,PRIMARY
LINK00000360,CUST00000360,DEV00025220,2024-12-07,2025-12-31,149,True,PRIMARY
LINK00000361,CUST00000361,DEV00019205,2025-02-04,2025-12-31,241,True,PRIMARY
LINK00000362,CUST00000362,DEV00005296,2025-07-04,2025-12-31,371,True,PRIMARY
LINK00000363,CUST00000363,DEV00025729,2025-05-16,2025-12-31,316,True,PRIMARY
LINK00000364,CUST00000364,DEV00012628,2024-05-22,2025-12-31,126,True,PRIMARY
LINK00000365,CUST00000365,DEV00016395,2024-06-25,2025-12-31,328,True,PRIMARY
LINK00000366,CUST00000366,DEV00007123,2024-10-27,2025-12-31,243,True,PRIMARY
LINK00000367,CUST00000367,DEV00021333,2022-08-10,2025-12-31,454,True,PRIMARY
LINK00000368,CUST00000368,DEV00024164,2025-11-25,2025-12-31,340,True,PRIMARY
LINK00000369,CUST00000369,DEV00012019,2022-08-28,2025-12-31,260,True,PRIMARY
LINK00000370,CUST00000370,DEV00000783,2025-01-11,2025-12-31,77,True,PRIMARY
LINK00000371,CUST00000371,DEV00019469,2022-04-22,2025-12-31,66,True,PRIMARY
LINK00000372,CUST00000372,DEV00001314,2025-12-20,2025-12-31,444,True,PRIMARY
LINK00000373,CUST00000373,DEV00011926,2024-04-30,2025-12-31,107,True,PRIMARY
LINK00000374,CUST00000374,DEV00009244,2022-05-21,2025-12-31,138,True,PRIMARY
LINK00000375,CUST00000375,DEV00006898,2024-06-04,2025-12-31,468,True,PRIMARY
LINK00000376,CUST00000376,DEV00017662,2023-03-13,2025-12-31,286,True,PRIMARY
LINK00000377,CUST00000377,DEV00013040,2025-12-18,2025-12-31,169,True,PRIMARY
LINK00000378,CUST00000378,DEV00014159,2025-10-22,2025-12-31,87,True,PRIMARY
LINK00000379,CUST00000379,DEV00025224,2023-05-27,2025-12-31,98,True,PRIMARY
LINK00000380,CUST00000380,DEV00007122,2025-11-17,2025-12-31,363,True,PRIMARY
LINK00000381,CUST00000381,DEV00004802,2023-07-13,2025-12-31,63,True,PRIMARY
LINK00000382,CUST00000382,DEV00012277,2025-11-20,2025-12-31,40,True,PRIMARY
LINK00000383,CUST00000383,DEV00010310,2024-10-03,2025-12-31,363,True,PRIMARY
LINK00000384,CUST00000384,DEV00012031,2023-09-12,2025-12-31,57,True,PRIMARY
LINK00000385,CUST00000385,DEV00023122,2023-04-04,2025-12-31,150,True,PRIMARY
LINK00000386,CUST00000386,DEV00007139,2022-04-12,2025-12-31,40,True,PRIMARY
LINK00000387,CUST00000387,DEV00025007,2022-03-24,2025-12-31,347,True,PRIMARY
LINK00000388,CUST00000388,DEV00016042,2023-11-24,2025-12-31,79,True,PRIMARY
LINK00000389,CUST00000389,DEV00020728,2025-12-29,2025-12-31,140,True,PRIMARY
LINK00000390,CUST00000390,DEV00013729,2024-01-01,2025-12-31,71,True,PRIMARY
LINK00000391,CUST00000391,DEV00005141,2024-01-18,2025-12-31,414,True,PRIMARY
LINK00000392,CUST00000392,DEV00024114,2023-12-20,2025-12-31,498,True,PRIMARY
LINK00000393,CUST00000393,DEV00026947,2025-12-12,2025-12-31,330,True,PRIMARY
LINK00000394,CUST00000394,DEV00024927,2025-08-25,2025-12-31,10,True,PRIMARY
LINK00000395,CUST00000395,DEV00019398,2025-12-25,2025-12-31,480,True,PRIMARY
LINK00000396,CUST00000396,DEV00010055,2024-05-12,2025-12-31,268,True,PRIMARY
LINK00000397,CUST00000397,DEV00023271,2025-03-07,2025-12-31,407,True,PRIMARY
LINK00000398,CUST00000398,DEV00000981,2022-02-25,2025-12-31,464,True,PRIMARY
LINK00000399,CUST00000399,DEV00011612,2023-10-01,2025-12-31,474,True,PRIMARY
LINK00000400,CUST00000400,DEV00011217,2024-12-26,2025-12-31,102,True,PRIMARY
LINK00000401,CUST00000401,DEV00022471,2023-05-16,2025-12-31,113,True,PRIMARY
LINK00000402,CUST00000402,DEV00017856,2024-04-04,2025-12-31,140,True,PRIMARY
LINK00000403,CUST00000403,DEV00010777,2025-05-26,2025-12-31,454,True,PRIMARY
LINK00000404,CUST00000404,DEV00022683,2025-01-14,2025-12-31,485,True,PRIMARY
LINK00000405,CUST00000405,DEV00026840,2022-11-23,2025-12-31,304,True,PRIMARY
LINK00000406,CUST00000406,DEV00015790,2022-07-20,2025-12-31,427,True,PRIMARY
LINK00000407,CUST00000407,DEV00019610,2025-10-27,2025-12-31,70,True,PRIMARY
LINK00000408,CUST00000408,DEV00006301,2023-11-13,2025-12-31,263,True,PRIMARY
LINK00000409,CUST00000409,DEV00003052,2025-08-24,2025-12-31,12,True,PRIMARY
LINK00000410,CUST00000410,DEV00024903,2025-08-16,2025-12-31,489,True,PRIMARY
LINK00000411,CUST00000411,DEV00017090,2023-02-10,2025-12-31,77,True,PRIMARY
LINK00000412,CUST00000412,DEV00024815,2025-05-22,2025-12-31,19,True,PRIMARY
LINK00000413,CUST00000413,DEV00019092,2022-02-16,2025-12-31,178,True,PRIMARY
LINK00000414,CUST00000414,DEV00012351,2025-05-24,2025-12-31,278,True,PRIMARY
LINK00000415,CUST00000415,DEV00010834,2024-09-03,2025-12-31,234,True,PRIMARY
LINK00000416,CUST00000416,DEV00025191,2025-07-28,2025-12-31,71,True,PRIMARY
LINK00000417,CUST00000417,DEV00024454,2024-05-22,2025-12-31,335,True,PRIMARY
LINK00000418,CUST00000418,DEV00016995,2024-11-18,2025-12-31,10,True,PRIMARY
LINK00000419,CUST00000419,DEV00001901,2024-06-16,2025-12-31,144,True,PRIMARY
LINK00000420,CUST00000420,DEV00019576,2025-04-30,2025-12-31,65,True,PRIMARY
LINK00000421,CUST00000421,DEV00022534,2025-10-17,2025-12-31,352,True,PRIMARY
LINK00000422,CUST00000422,DEV00009916,2025-08-12,2025-12-31,390,True,PRIMARY
LINK00000423,CUST00000423,DEV00014526,2025-12-05,2025-12-31,461,True,PRIMARY
LINK00000424,CUST00000424,DEV00015492,2025-10-19,2025-12-31,66,True,PRIMARY
LINK00000425,CUST00000425,DEV00009270,2025-09-02,2025-12-31,19,True,PRIMARY
LINK00000426,CUST00000426,DEV00005768,2023-04-25,2025-12-31,233,True,PRIMARY
LINK00000427,CUST00000427,DEV00012356,2025-04-15,2025-12-31,386,True,PRIMARY
LINK00000428,CUST00000428,DEV00017063,2024-12-13,2025-12-31,94,True,PRIMARY
LINK00000429,CUST00000429,DEV00011211,2024-01-05,2025-12-31,212,True,PRIMARY
LINK00000430,CUST00000430,DEV00000446,2025-12-13,2025-12-31,279,True,PRIMARY
LINK00000431,CUST00000431,DEV00003302,2024-09-18,2025-12-31,77,True,PRIMARY
LINK00000432,CUST00000432,DEV00004146,2024-03-01,2025-12-31,134,True,PRIMARY
LINK00000433,CUST00000433,DEV00000625,2024-08-14,2025-12-31,324,True,PRIMARY
LINK00000434,CUST00000434,DEV00026265,2023-11-15,2025-12-31,387,True,PRIMARY
LINK00000435,CUST00000435,DEV00008709,2023-08-14,2025-12-31,187,True,PRIMARY
LINK00000436,CUST00000436,DEV00017111,2024-08-30,2025-12-31,90,True,PRIMARY
LINK00000437,CUST00000437,DEV00009073,2022-06-15,2025-12-31,256,True,PRIMARY
LINK00000438,CUST00000438,DEV00011928,2023-06-20,2025-12-31,443,True,PRIMARY
LINK00000439,CUST00000439,DEV00010707,2024-06-10,2025-12-31,488,True,PRIMARY
LINK00000440,CUST00000440,DEV00009921,2023-10-05,2025-12-31,258,True,PRIMARY
LINK00000441,CUST00000441,DEV00008907,2022-01-04,2025-12-31,430,True,PRIMARY
LINK00000442,CUST00000442,DEV00019147,2025-11-24,2025-12-31,151,True,PRIMARY
LINK00000443,CUST00000443,DEV00020651,2023-09-06,2025-12-31,162,True,PRIMARY
LINK00000444,CUST00000444,DEV00005671,2022-07-28,2025-12-31,347,True,PRIMARY
LINK00000445,CUST00000445,DEV00021053,2025-02-03,2025-12-31,284,True,PRIMARY
LINK00000446,CUST00000446,DEV00023270,2025-12-02,2025-12-31,481,True,PRIMARY
LINK00000447,CUST00000447,DEV00027659,2023-09-12,2025-12-31,309,True,PRIMARY
LINK00000448,CUST00000448,DEV00013372,2025-12-11,2025-12-31,224,True,PRIMARY
LINK00000449,CUST00000449,DEV00019332,2022-01-10,2025-12-31,319,True,PRIMARY
LINK00000450,CUST00000450,DEV00018051,2024-04-25,2025-12-31,72,True,PRIMARY
LINK00000451,CUST00000451,DEV00025162,2022-11-09,2025-12-31,265,True,PRIMARY
LINK00000452,CUST00000452,DEV00009696,2023-05-04,2025-12-31,233,True,PRIMARY
LINK00000453,CUST00000453,DEV00003211,2025-08-12,2025-12-31,19,True,PRIMARY
LINK00000454,CUST00000454,DEV00019420,2025-06-20,2025-12-31,131,True,PRIMARY
LINK00000455,CUST00000455,DEV00026028,2025-08-30,2025-12-31,338,True,PRIMARY
LINK00000456,CUST00000456,DEV00014766,2023-11-18,2025-12-31,476,True,PRIMARY
LINK00000457,CUST00000457,DEV00020439,2022-11-15,2025-12-31,238,True,PRIMARY
LINK00000458,CUST00000458,DEV00024344,2024-03-21,2025-12-31,256,True,PRIMARY
LINK00000459,CUST00000459,DEV00024556,2025-06-14,2025-12-31,500,True,PRIMARY
LINK00000460,CUST00000460,DEV00010571,2022-02-27,2025-12-31,259,True,PRIMARY
LINK00000461,CUST00000461,DEV00007185,2024-10-23,2025-12-31,113,True,PRIMARY
LINK00000462,CUST00000462,DEV00006306,2024-10-01,2025-12-31,323,True,PRIMARY
LINK00000463,CUST00000463,DEV00012345,2025-07-20,2025-12-31,143,True,PRIMARY
LINK00000464,CUST00000464,DEV00022851,2022-08-19,2025-12-31,406,True,PRIMARY
LINK00000465,CUST00000465,DEV00015926,2024-07-17,2025-12-31,89,True,PRIMARY
LINK00000466,CUST00000466,DEV00008601,2025-06-15,2025-12-31,88,True,PRIMARY
LINK00000467,CUST00000467,DEV00013518,2022-11-25,2025-12-31,241,True,PRIMARY
LINK00000468,CUST00000468,DEV00025184,2023-10-10,2025-12-31,30,True,PRIMARY
LINK00000469,CUST00000469,DEV00023304,2023-10-06,2025-12-31,383,True,PRIMARY
LINK00000470,CUST00000470,DEV00017571,2024-06-08,2025-12-31,293,True,PRIMARY
LINK00000471,CUST00000471,DEV00003074,2025-10-16,2025-12-31,477,True,PRIMARY
LINK00000472,CUST00000472,DEV00000974,2024-08-09,2025-12-31,265,True,PRIMARY
LINK00000473,CUST00000473,DEV00008831,2024-05-18,2025-12-31,495,True,PRIMARY
LINK00000474,CUST00000474,DEV00010366,2025-08-15,2025-12-31,109,True,PRIMARY
LINK00000475,CUST00000475,DEV00005319,2025-10-09,2025-12-31,448,True,PRIMARY
LINK00000476,CUST00000476,DEV00018416,2025-12-01,2025-12-31,53,True,PRIMARY
LINK00000477,CUST00000477,DEV00010757,2023-07-25,2025-12-31,456,True,PRIMARY
LINK00000478,CUST00000478,DEV00023266,2022-12-14,2025-12-31,91,True,PRIMARY
LINK00000479,CUST00000479,DEV00014395,2025-08-20,2025-12-31,76,True,PRIMARY
LINK00000480,CUST00000480,DEV00018228,2024-05-13,2025-12-31,40,True,PRIMARY
LINK00000481,CUST00000481,DEV00020103,2025-03-01,2025-12-31,454,True,PRIMARY
LINK00000482,CUST00000482,DEV00027620,2022-03-08,2025-12-31,115,True,PRIMARY
LINK00000483,CUST00000483,DEV00020635,2025-04-13,2025-12-31,489,True,PRIMARY
LINK00000484,CUST00000484,DEV00014747,2023-11-28,2025-12-31,121,True,PRIMARY
LINK00000485,CUST00000485,DEV00023886,2025-08-31,2025-12-31,133,True,PRIMARY
LINK00000486,CUST00000486,DEV00005966,2023-07-11,2025-12-31,222,True,PRIMARY
LINK00000487,CUST00000487,DEV00024321,2023-06-12,2025-12-31,147,True,PRIMARY
LINK00000488,CUST00000488,DEV00027448,2024-07-06,2025-12-31,292,True,PRIMARY
LINK00000489,CUST00000489,DEV00010676,2025-06-20,2025-12-31,165,True,PRIMARY
LINK00000490,CUST00000490,DEV00023280,2024-05-17,2025-12-31,292,True,PRIMARY
LINK00000491,CUST00000491,DEV00018464,2023-05-11,2025-12-31,12,True,PRIMARY
LINK00000492,CUST00000492,DEV00025375,2025-05-25,2025-12-31,337,True,PRIMARY
LINK00000493,CUST00000493,DEV00027272,2023-08-24,2025-12-31,309,True,PRIMARY
LINK00000494,CUST00000494,DEV00000219,2025-10-07,2025-12-31,102,True,PRIMARY
LINK00000495,CUST00000495,DEV00018193,2022-05-25,2025-12-31,142,True,PRIMARY
LINK00000496,CUST00000496,DEV00009840,2023-11-29,2025-12-31,434,True,PRIMARY
LINK00000497,CUST00000497,DEV00025547,2024-06-12,2025-12-31,372,True,PRIMARY
LINK00000498,CUST00000498,DEV00011937,2023-02-19,2025-12-31,148,True,PRIMARY
LINK00000499,CUST00000499,DEV00010766,2025-05-18,2025-12-31,162,True,PRIMARY
LINK00000500,CUST00000500,DEV00014754,2024-11-25,2025-12-31,366,True,PRIMARY
LINK00000501,CUST00000501,DEV00012637,2024-11-17,2025-12-31,326,True,PRIMARY
LINK00000502,CUST00000502,DEV00006870,2024-07-26,2025-12-31,89,True,PRIMARY
LINK00000503,CUST00000503,DEV00025655,2023-09-26,2025-12-31,76,True,PRIMARY
LINK00000504,CUST00000504,DEV00019684,2023-04-22,2025-12-31,146,True,PRIMARY
LINK00000505,CUST00000505,DEV00000842,2024-11-02,2025-12-31,270,True,PRIMARY
LINK00000506,CUST00000506,DEV00012909,2024-08-25,2025-12-31,494,True,PRIMARY
LINK00000507,CUST00000507,DEV00009359,2023-03-01,2025-12-31,478,True,PRIMARY
LINK00000508,CUST00000508,DEV00002044,2024-05-09,2025-12-31,19,True,PRIMARY
LINK00000509,CUST00000509,DEV00017612,2025-08-27,2025-12-31,90,True,PRIMARY
LINK00000510,CUST00000510,DEV00003385,2025-09-09,2025-12-31,148,True,PRIMARY
LINK00000511,CUST00000511,DEV00024031,2024-08-11,2025-12-31,10,True,PRIMARY
LINK00000512,CUST00000512,DEV00012218,2025-02-19,2025-12-31,89,True,PRIMARY
LINK00000513,CUST00000513,DEV00007017,2024-06-21,2025-12-31,283,True,PRIMARY
LINK00000514,CUST00000514,DEV00022370,2024-08-23,2025-12-31,305,True,PRIMARY
LINK00000515,CUST00000515,DEV00011986,2025-08-27,2025-12-31,420,True,PRIMARY
LINK00000516,CUST00000516,DEV00024477,2024-06-30,2025-12-31,189,True,PRIMARY
LINK00000517,CUST00000517,DEV00005943,2024-09-12,2025-12-31,465,True,PRIMARY
LINK00000518,CUST00000518,DEV00011321,2025-03-10,2025-12-31,367,True,PRIMARY
LINK00000519,CUST00000519,DEV00011466,2023-07-25,2025-12-31,322,True,PRIMARY
LINK00000520,CUST00000520,DEV00013781,2025-12-12,2025-12-31,77,True,PRIMARY
LINK00000521,CUST00000521,DEV00002106,2024-08-31,2025-12-31,178,True,PRIMARY
LINK00000522,CUST00000522,DEV00014631,2023-10-16,2025-12-31,419,True,PRIMARY
LINK00000523,CUST00000523,DEV00015092,2025-06-07,2025-12-31,17,True,PRIMARY
LINK00000524,CUST00000524,DEV00012302,2023-11-28,2025-12-31,352,True,PRIMARY
LINK00000525,CUST00000525,DEV00006015,2025-10-23,2025-12-31,487,True,PRIMARY
LINK00000526,CUST00000526,DEV00026323,2023-09-14,2025-12-31,223,True,PRIMARY
LINK00000527,CUST00000527,DEV00015812,2024-08-05,2025-12-31,136,True,PRIMARY
LINK00000528,CUST00000528,DEV00017942,2025-06-11,2025-12-31,240,True,PRIMARY
LINK00000529,CUST00000529,DEV00016120,2024-02-10,2025-12-31,159,True,PRIMARY
LINK00000530,CUST00000530,DEV00001574,2024-09-11,2025-12-31,130,True,PRIMARY
LINK00000531,CUST00000531,DEV00013034,2024-04-13,2025-12-31,125,True,PRIMARY
LINK00000532,CUST00000532,DEV00023461,2025-10-19,2025-12-31,93,True,PRIMARY
LINK00000533,CUST00000533,DEV00013540,2023-09-09,2025-12-31,358,True,PRIMARY
LINK00000534,CUST00000534,DEV00015666,2024-09-26,2025-12-31,380,True,PRIMARY
LINK00000535,CUST00000535,DEV00026203,2025-10-22,2025-12-31,329,True,PRIMARY
LINK00000536,CUST00000536,DEV00002075,2022-04-15,2025-12-31,193,True,PRIMARY
LINK00000537,CUST00000537,DEV00019801,2025-11-22,2025-12-31,86,True,PRIMARY
LINK00000538,CUST00000538,DEV00023508,2024-08-18,2025-12-31,351,True,PRIMARY
LINK00000539,CUST00000539,DEV00027491,2023-08-13,2025-12-31,321,True,PRIMARY
LINK00000540,CUST00000540,DEV00013572,2024-05-03,2025-12-31,263,True,PRIMARY
LINK00000541,CUST00000541,DEV00009579,2025-05-17,2025-12-31,154,True,PRIMARY
LINK00000542,CUST00000542,DEV00002973,2024-11-04,2025-12-31,260,True,PRIMARY
LINK00000543,CUST00000543,DEV00009405,2025-07-01,2025-12-31,71,True,PRIMARY
LINK00000544,CUST00000544,DEV00019222,2022-07-14,2025-12-31,106,True,PRIMARY
LINK00000545,CUST00000545,DEV00015383,2025-10-31,2025-12-31,302,True,PRIMARY
LINK00000546,CUST00000546,DEV00014834,2023-05-25,2025-12-31,95,True,PRIMARY
LINK00000547,CUST00000547,DEV00013278,2025-05-28,2025-12-31,270,True,PRIMARY
LINK00000548,CUST00000548,DEV00009107,2023-08-12,2025-12-31,114,True,PRIMARY
LINK00000549,CUST00000549,DEV00011469,2024-12-11,2025-12-31,265,True,PRIMARY
LINK00000550,CUST00000550,DEV00011151,2024-12-30,2025-12-31,263,True,PRIMARY
LINK00000551,CUST00000551,DEV00018835,2023-12-26,2025-12-31,322,True,PRIMARY
LINK00000552,CUST00000552,DEV00012928,2025-03-12,2025-12-31,433,True,PRIMARY
LINK00000553,CUST00000553,DEV00019392,2025-03-18,2025-12-31,243,True,PRIMARY
LINK00000554,CUST00000554,DEV00006876,2024-02-24,2025-12-31,455,True,PRIMARY
LINK00000555,CUST00000555,DEV00010485,2023-11-02,2025-12-31,360,True,PRIMARY
LINK00000556,CUST00000556,DEV00016464,2025-05-18,2025-12-31,271,True,PRIMARY
LINK00000557,CUST00000557,DEV00017660,2025-06-25,2025-12-31,474,True,PRIMARY
LINK00000558,CUST00000558,DEV00016434,2024-07-01,2025-12-31,29,True,PRIMARY
LINK00000559,CUST00000559,DEV00005115,2024-03-27,2025-12-31,418,True,PRIMARY
LINK00000560,CUST00000560,DEV00021428,2024-04-18,2025-12-31,170,True,PRIMARY
LINK00000561,CUST00000561,DEV00022482,2025-02-16,2025-12-31,377,True,PRIMARY
LINK00000562,CUST00000562,DEV00012752,2023-04-29,2025-12-31,180,True,PRIMARY
LINK00000563,CUST00000563,DEV00002420,2025-02-03,2025-12-31,458,True,PRIMARY
LINK00000564,CUST00000564,DEV00021461,2025-01-29,2025-12-31,225,True,PRIMARY
LINK00000565,CUST00000565,DEV00026260,2023-12-07,2025-12-31,231,True,PRIMARY
LINK00000566,CUST00000566,DEV00026991,2025-12-14,2025-12-31,244,True,PRIMARY
LINK00000567,CUST00000567,DEV00013292,2025-02-10,2025-12-31,453,True,PRIMARY
LINK00000568,CUST00000568,DEV00000369,2024-09-29,2025-12-31,85,True,PRIMARY
LINK00000569,CUST00000569,DEV00026978,2025-10-23,2025-12-31,70,True,PRIMARY
LINK00000570,CUST00000570,DEV00001106,2023-02-11,2025-12-31,345,True,PRIMARY
LINK00000571,CUST00000571,DEV00000440,2024-07-14,2025-12-31,215,True,PRIMARY
LINK00000572,CUST00000572,DEV00016562,2023-04-28,2025-12-31,418,True,PRIMARY
LINK00000573,CUST00000573,DEV00002518,2024-06-05,2025-12-31,415,True,PRIMARY
LINK00000574,CUST00000574,DEV00026609,2023-09-07,2025-12-31,40,True,PRIMARY
LINK00000575,CUST00000575,DEV00021713,2024-07-13,2025-12-31,19,True,PRIMARY
LINK00000576,CUST00000576,DEV00012096,2023-04-25,2025-12-31,417,True,PRIMARY
LINK00000577,CUST00000577,DEV00016763,2025-03-27,2025-12-31,23,True,PRIMARY
LINK00000578,CUST00000578,DEV00025116,2025-04-11,2025-12-31,73,True,PRIMARY
